Compound::DB00864	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB14035
Gene::10641	Hetionet::Gr>G::Gene:Gene	Gene::1307
Gene::55226	STRING::BINDING::Gene:Gene	Gene::51096
Anatomy::UBERON:0002107	Hetionet::AeG::Anatomy:Gene	Gene::90987
Gene::3446	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0033135
Gene::9218	STRING::OTHER::Gene:Gene	Gene::9341
Compound::DB01041	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13454
Compound::DB04599	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11755
Anatomy::UBERON:0002367	Hetionet::AuG::Anatomy:Gene	Gene::10781
Gene::23172	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0070536
Compound::DB00344	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00604
Compound::DB00205	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0040034
Gene::11337	INTACT::ASSOCIATION::Gene:Gene	Gene::3305
Gene::50833	STRING::REACTION::Gene:Gene	Gene::338398
Gene::2495	STRING::REACTION::Gene:Gene	Gene::1265
Compound::DB00943	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0237849
Anatomy::UBERON:0000473	Hetionet::AeG::Anatomy:Gene	Gene::5802
Compound::DB06233	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB12515
Gene::11043	STRING::OTHER::Gene:Gene	Gene::6838
Compound::DB00361	Hetionet::CuG::Compound:Gene	Gene::64834
Gene::2059	Hetionet::GiG::Gene:Gene	Gene::6605
Anatomy::UBERON:0002240	Hetionet::AeG::Anatomy:Gene	Gene::5168
Gene::4035	STRING::CATALYSIS::Gene:Gene	Gene::3693
Gene::2230	STRING::REACTION::Gene:Gene	Gene::1583
Anatomy::UBERON:0000992	Hetionet::AeG::Anatomy:Gene	Gene::10456
Compound::DB09035	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB12250
Gene::509	STRING::OTHER::Gene:Gene	Gene::1353
Gene::27185	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	Gene::7266
Gene::112399	INTACT::ASSOCIATION::Gene:Gene	Gene::2017
Gene::90353	Hetionet::GcG::Gene:Gene	Gene::79982
Gene::2260	DGIDB::OTHER::Gene:Compound	Compound::DB08865
Compound::DB00397	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00865
Gene::1958	Hetionet::GiG::Gene:Gene	Gene::51164
Gene::6201	STRING::ACTIVATION::Gene:Gene	Gene::51096
Gene::23299	STRING::BINDING::Gene:Gene	Gene::55860
Gene::3312	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0048026
Compound::DB09395	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11085
Gene::56886	INTACT::ASSOCIATION::Gene:Gene	Gene::3959
Gene::3192	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	Gene::4793
Gene::5566	Hetionet::GpCC::Gene:Cellular Component	Cellular Component::GO:0005929
Disease::MESH:D007079	Hetionet::DdG::Disease:Gene	Gene::9054
Gene::2919	STRING::REACTION::Gene:Gene	Gene::5806
Compound::DB00500	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09118
Gene::10111	Hetionet::Gr>G::Gene:Gene	Gene::7298
Compound::DB01068	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09121
Gene::3981	Hetionet::GiG::Gene:Gene	Gene::6135
Compound::DB09414	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11098
Gene::7353	Hetionet::Gr>G::Gene:Gene	Gene::6461
Gene::5300	Hetionet::Gr>G::Gene:Gene	Gene::54386
Gene::79158	STRING::OTHER::Gene:Gene	Gene::4191
Compound::DB05990	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13812
Gene::10121	STRING::BINDING::Gene:Gene	Gene::8636
Compound::DB08797	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09279
Gene::6147	STRING::BINDING::Gene:Gene	Gene::79048
Gene::2146	Hetionet::Gr>G::Gene:Gene	Gene::51111
Gene::79797	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	Gene::375791
Gene::6453	INTACT::ASSOCIATION::Gene:Gene	Gene::3295
Compound::DB11976	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB15045
Anatomy::UBERON:0001896	Hetionet::AuG::Anatomy:Gene	Gene::51371
Gene::10284	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0048025
Compound::DB01269	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09303
Gene::5290	DGIDB::OTHER::Gene:Compound	Compound::DB00441
Gene::7531	STRING::OTHER::Gene:Gene	Gene::4641
Gene::8500	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0007160
Compound::DB00673	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00916
Compound::DB00244	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13673
Gene::7480	INTACT::ASSOCIATION::Gene:Gene	Gene::4040
Gene::7482	STRING::ACTIVATION::Gene:Gene	Gene::2719
Gene::527	Hetionet::GpCC::Gene:Cellular Component	Cellular Component::GO:0030659
Compound::DB01142	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0043246
Compound::DB00313	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB12319
Gene::5194	Hetionet::Gr>G::Gene:Gene	Gene::5927
Gene::9971	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0055090
Gene::874	Hetionet::Gr>G::Gene:Gene	Gene::8266
Anatomy::UBERON:0001890	Hetionet::AeG::Anatomy:Gene	Gene::26235
Gene::92912	STRING::REACTION::Gene:Gene	Gene::93611
Anatomy::UBERON:0000997	Hetionet::AeG::Anatomy:Gene	Gene::2720
Compound::DB00610	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB04861
Compound::DB04898	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13266
Gene::4738	INTACT::ASSOCIATION::Gene:Gene	Gene::10436
Gene::27198	STRING::OTHER::Gene:Gene	Gene::109
Gene::50617	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0015992
Gene::2697	GNBR::B::Gene:Gene	Gene::4734
Gene::57085	STRING::BINDING::Gene:Gene	Gene::54518
Gene::114088	STRING::REACTION::Gene:Gene	Gene::23376
Gene::55139	Hetionet::GpMF::Gene:Molecular Function	Molecular Function::GO:0004843
Anatomy::UBERON:0001225	Hetionet::AeG::Anatomy:Gene	Gene::222171
Gene::55181	STRING::CATALYSIS::Gene:Gene	Gene::6202
Gene::217	STRING::OTHER::Gene:Gene	Gene::51733
Compound::DB00187	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01309
Gene::23499	Hetionet::Gr>G::Gene:Gene	Gene::4238
Compound::DB00320	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13384
Anatomy::UBERON:0000007	Hetionet::AeG::Anatomy:Gene	Gene::57484
Gene::8477	STRING::CATALYSIS::Gene:Gene	Gene::6375
Compound::DB11914	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13386
Compound::DB00091	GNBR::T::Compound:Disease	Disease::MESH:D018856
Compound::DB00872	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09297
Anatomy::UBERON:0002037	Hetionet::AdG::Anatomy:Gene	Gene::4055
Gene::112399	INTACT::ASSOCIATION::Gene:Gene	Gene::221061
Gene::5810	STRING::BINDING::Gene:Gene	Gene::5884
Gene::11127	Hetionet::GpCC::Gene:Cellular Component	Cellular Component::GO:0072372
Compound::DB11567	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB12212
Gene::7693	Hetionet::Gr>G::Gene:Gene	Gene::8804
Gene::9875	STRING::OTHER::Gene:Gene	Gene::8886
Compound::DB00404	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB06077
Gene::375056	STRING::REACTION::Gene:Gene	Gene::1294
Gene::699	STRING::CATALYSIS::Gene:Gene	Gene::1778
Compound::DB00558	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB04828
Gene::3579	DGIDB::OTHER::Gene:Compound	Compound::DB01645
Gene::83729	STRING::ACTIVATION::Gene:Gene	Gene::1081
Compound::DB00732	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0018790
Gene::51752	Hetionet::Gr>G::Gene:Gene	Gene::1301
Gene::3553	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0032611
Gene::819	INTACT::COLOCALIZATION::Gene:Gene	Gene::4615
Gene::3198	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	Gene::250
Anatomy::UBERON:0002107	Hetionet::AdG::Anatomy:Gene	Gene::81490
Compound::DB00720	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13649
Gene::644	Hetionet::GiG::Gene:Gene	Gene::6613
Compound::DB00945	GNBR::T::Compound:Disease	Disease::MESH:D013341
Anatomy::UBERON:0002390	Hetionet::AeG::Anatomy:Gene	Gene::57591
Compound::DB01873	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB08864
Compound::DB06697	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09236
Compound::DB00657	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00759
Anatomy::UBERON:0000474	Hetionet::AeG::Anatomy:Gene	Gene::115703
Gene::11477	GNBR::I::Gene:Gene	Gene::12162
Compound::DB09082	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13481
Compound::DB06772	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB08907
Gene::55833	STRING::OTHER::Gene:Gene	Gene::6907
Gene::708	bioarx::HumGenHumGen:Gene:Gene	Gene::3329
Gene::1740	Hetionet::Gr>G::Gene:Gene	Gene::5921
Compound::DB00862	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13456
Gene::23480	STRING::BINDING::Gene:Gene	Gene::6201
Gene::351	bioarx::HumGenHumGen:Gene:Gene	Gene::883
Gene::57129	Hetionet::GpPW::Gene:Pathway	Pathway::PC7_5523
Compound::DB00212	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01267
Anatomy::UBERON:0002369	Hetionet::AuG::Anatomy:Gene	Gene::10591
Gene::5031	INTACT::ASSOCIATION::Gene:Gene	Gene::51571
Gene::22823	STRING::CATALYSIS::Gene:Gene	Gene::3018
Gene::1831	Hetionet::Gr>G::Gene:Gene	Gene::10206
Compound::MESH:D007372	GNBR::T::Compound:Disease	Disease::MESH:D005355
Compound::DB01024	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13232
Gene::88	STRING::BINDING::Gene:Gene	Gene::7135
Gene::401258	STRING::CATALYSIS::Gene:Gene	Gene::51209
Gene::23466	INTACT::DIRECT INTERACTION::Gene:Gene	Gene::84333
Gene::55093	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	Gene::9079
Gene::56954	STRING::REACTION::Gene:Gene	Gene::3240
Gene::6176	Hetionet::GpPW::Gene:Pathway	Pathway::PC7_5324
Gene::4158	STRING::REACTION::Gene:Gene	Gene::2792
Gene::9604	STRING::REACTION::Gene:Gene	Gene::5930
Gene::114548	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0031638
Gene::3107	STRING::REACTION::Gene:Gene	Gene::2633
Gene::387142	GNBR::L::Gene:Disease	Disease::MESH:D001943
Anatomy::UBERON:0000473	Hetionet::AeG::Anatomy:Gene	Gene::220108
Gene::16153	GNBR::J::Gene:Disease	Disease::MESH:D003141
Gene::6230	STRING::BINDING::Gene:Gene	Gene::6202
Gene::79072	INTACT::ASSOCIATION::Gene:Gene	Gene::6389
Gene::5986	STRING::INHIBITION::Gene:Gene	Gene::4853
Gene::147807	Hetionet::Gr>G::Gene:Gene	Gene::5901
Gene::116519	STRING::REACTION::Gene:Gene	Gene::2335
Compound::DB08971	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB15444
Compound::MESH:D000728	GNBR::E::Compound:Gene	Gene::1213
Gene::55706	STRING::CATALYSIS::Gene:Gene	Gene::10783
Compound::DB01037	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0026848
Compound::DB00285	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0042023
Compound::DB00296	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00390
Gene::27338	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:1903322
Anatomy::UBERON:0001231	Hetionet::AeG::Anatomy:Gene	Gene::10478
Compound::DB00349	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01033
Anatomy::UBERON:0002240	Hetionet::AeG::Anatomy:Gene	Gene::54843
Gene::8349	STRING::BINDING::Gene:Gene	Gene::10274
Gene::24835	GNBR::H::Gene:Gene	Gene::60350
Compound::DB12752	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13527
Compound::DB01030	Hetionet::CdG::Compound:Gene	Gene::9217
Gene::9117	STRING::BINDING::Gene:Gene	Gene::89866
Compound::DB13535	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB14211
Gene::10574	STRING::OTHER::Gene:Gene	Gene::6134
Gene::57537	Hetionet::GcG::Gene:Gene	Gene::51451
Gene::64410	STRING::REACTION::Gene:Gene	Gene::51725
Anatomy::UBERON:0001295	Hetionet::AdG::Anatomy:Gene	Gene::27145
Gene::2959	STRING::REACTION::Gene:Gene	Gene::6874
Anatomy::UBERON:0000057	Hetionet::AeG::Anatomy:Gene	Gene::57118
Anatomy::UBERON:0000474	Hetionet::AeG::Anatomy:Gene	Gene::9329
Compound::DB00373	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13782
Gene::298947	GNBR::Q::Gene:Gene	Gene::24451
Gene::2623	Hetionet::GiG::Gene:Gene	Gene::54927
Anatomy::UBERON:0000178	Hetionet::AuG::Anatomy:Gene	Gene::55191
Compound::DB06712	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13955
Gene::7124	STRING::OTHER::Gene:Gene	Gene::26525
Gene::1656	Hetionet::GiG::Gene:Gene	Gene::80153
Anatomy::UBERON:0000955	Hetionet::AeG::Anatomy:Gene	Gene::23640
Gene::5601	STRING::INHIBITION::Gene:Gene	Gene::4775
Gene::6366	STRING::REACTION::Gene:Gene	Gene::3627
Compound::DB08885	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB08894
Gene::84311	STRING::CATALYSIS::Gene:Gene	Gene::51073
Gene::115548	Hetionet::GpMF::Gene:Molecular Function	Molecular Function::GO:0031406
Gene::9419	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0044380
Gene::4131	Hetionet::GiG::Gene:Gene	Gene::54708
Compound::DB04871	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB12576
Compound::DB00683	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01560
Gene::1147	Hetionet::GpPW::Gene:Pathway	Pathway::PC7_8291
Compound::DB00404	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB14186
Gene::503835	STRING::OTHER::Gene:Gene	Gene::342900
Compound::DB01205	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB04831
Gene::4851	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0072009
Compound::DB00679	Hetionet::CdG::Compound:Gene	Gene::9787
Gene::404672	STRING::REACTION::Gene:Gene	Gene::7507
Anatomy::UBERON:0000995	Hetionet::AeG::Anatomy:Gene	Gene::55659
Gene::26057	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0071695
Gene::710	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0051346
Gene::54460	STRING::REACTION::Gene:Gene	Gene::122704
Gene::50484	STRING::BINDING::Gene:Gene	Gene::4830
Gene::2657	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0071773
Compound::MESH:D019796	GNBR::Sa::Compound:Disease	Disease::MESH:D018781
Anatomy::UBERON:0000178	Hetionet::AeG::Anatomy:Gene	Gene::11171
Gene::406948	GNBR::B::Gene:Gene	Gene::8788
Gene::7481	STRING::REACTION::Gene:Gene	Gene::59345
Compound::DB00307	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01097
Gene::4927	Hetionet::GpPW::Gene:Pathway	Pathway::PC7_2907
Gene::1312	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0007611
Compound::DB01081	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13787
Anatomy::UBERON:0000043	Hetionet::AeG::Anatomy:Gene	Gene::51114
Gene::1836	STRING::OTHER::Gene:Gene	Gene::26266
Compound::DB00515	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13738
Anatomy::UBERON:0001004	Hetionet::AeG::Anatomy:Gene	Gene::652
Gene::257218	STRING::BINDING::Gene:Gene	Gene::7311
Anatomy::UBERON:0000029	Hetionet::AdG::Anatomy:Gene	Gene::50862
Compound::DB00716	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11127
Gene::6431	STRING::BINDING::Gene:Gene	Gene::1478
Compound::DB01276	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13726
Gene::3459	Hetionet::Gr>G::Gene:Gene	Gene::4023
Gene::5208	Hetionet::GpPW::Gene:Pathway	Pathway::PC7_5322
Gene::5696	STRING::CATALYSIS::Gene:Gene	Gene::51053
Compound::DB00906	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0027497
Anatomy::UBERON:0001295	Hetionet::AdG::Anatomy:Gene	Gene::7411
Compound::DB13446	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB14025
Compound::DB00314	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13191
Gene::7292	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0071229
Compound::DB09121	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11090
Gene::8452	INTACT::ASSOCIATION::Gene:Gene	Gene::10980
Gene::26512	STRING::BINDING::Gene:Gene	Gene::81556
Gene::1028	Hetionet::Gr>G::Gene:Gene	Gene::1021
Compound::DB00203	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB12371
Compound::DB00862	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09119
Gene::6427	STRING::ACTIVATION::Gene:Gene	Gene::6631
Anatomy::UBERON:0002369	Hetionet::AeG::Anatomy:Gene	Gene::3563
Gene::990	STRING::CATALYSIS::Gene:Gene	Gene::5700
Anatomy::UBERON:0000473	Hetionet::AdG::Anatomy:Gene	Gene::29101
Gene::1054	Hetionet::Gr>G::Gene:Gene	Gene::9133
Gene::84875	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0009101
Anatomy::UBERON:0002046	Hetionet::AdG::Anatomy:Gene	Gene::51209
Gene::1362	Hetionet::Gr>G::Gene:Gene	Gene::16
Gene::10084	STRING::REACTION::Gene:Gene	Gene::6631
Gene::902	STRING::REACTION::Gene:Gene	Gene::51426
Anatomy::UBERON:0002185	Hetionet::AeG::Anatomy:Gene	Gene::395
Anatomy::UBERON:0000007	Hetionet::AdG::Anatomy:Gene	Gene::323
Anatomy::UBERON:0000178	Hetionet::AeG::Anatomy:Gene	Gene::9050
Compound::DB00661	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00861
Anatomy::UBERON:0000178	Hetionet::AeG::Anatomy:Gene	Gene::7372
Gene::6878	STRING::CATALYSIS::Gene:Gene	Gene::6884
Gene::3543	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0009607
Gene::7414	STRING::REACTION::Gene:Gene	Gene::5594
Gene::7311	STRING::CATALYSIS::Gene:Gene	Gene::60559
Compound::DB00575	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB04825
Gene::51350	STRING::BINDING::Gene:Gene	Gene::3868
Anatomy::UBERON:0002298	Hetionet::AeG::Anatomy:Gene	Gene::344022
Gene::56923	STRING::CATALYSIS::Gene:Gene	Gene::4889
Gene::1084	STRING::REACTION::Gene:Gene	Gene::3683
Gene::10266	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0003013
Gene::6854	Hetionet::GiG::Gene:Gene	Gene::8224
Gene::55973	STRING::OTHER::Gene:Gene	Gene::5577
Gene::596	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0021747
Compound::DB00715	Hetionet::CdG::Compound:Gene	Gene::5050
Gene::9572	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0006352
Gene::2931	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0002768
Gene::9972	Hetionet::GpPW::Gene:Pathway	Pathway::PC7_6589
Compound::DB00683	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09014
Gene::55929	STRING::OTHER::Gene:Gene	Gene::29922
Gene::3183	STRING::REACTION::Gene:Gene	Gene::9879
Gene::4218	STRING::REACTION::Gene:Gene	Gene::51560
Gene::4829	STRING::REACTION::Gene:Gene	Gene::5367
Gene::2793	STRING::CATALYSIS::Gene:Gene	Gene::5196
Gene::51397	STRING::REACTION::Gene:Gene	Gene::57542
Gene::8822	STRING::OTHER::Gene:Gene	Gene::3082
Gene::50840	STRING::CATALYSIS::Gene:Gene	Gene::11251
Gene::1767	GNBR::U::Gene:Disease	Disease::MESH:D004409
Gene::18033	GNBR::L::Gene:Disease	Disease::MESH:D002292
Disease::MESH:D006973	Hetionet::DuG::Disease:Gene	Gene::5521
Gene::2547	Hetionet::Gr>G::Gene:Gene	Gene::79094
Compound::DB06726	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09090
Anatomy::UBERON:0001295	Hetionet::AeG::Anatomy:Gene	Gene::84688
Gene::50640	STRING::OTHER::Gene:Gene	Gene::57104
Anatomy::UBERON:0002371	Hetionet::AeG::Anatomy:Gene	Gene::84964
Compound::DB00934	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09295
Gene::3099	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0007005
Gene::2833	STRING::REACTION::Gene:Gene	Gene::53829
Gene::25972	STRING::OTHER::Gene:Gene	Gene::7349
Gene::604	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0000018
Anatomy::UBERON:0001225	Hetionet::AeG::Anatomy:Gene	Gene::8556
Gene::7381	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0022900
Gene::1535	GNBR::J::Gene:Disease	Disease::MESH:D002318
Compound::DB01030	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09073
Compound::DB03404	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB05254
Gene::4935	STRING::BINDING::Gene:Gene	Gene::94235
Anatomy::UBERON:0001044	Hetionet::AdG::Anatomy:Gene	Gene::81786
Gene::5534	STRING::BINDING::Gene:Gene	Gene::5514
Gene::4792	Hetionet::GiG::Gene:Gene	Gene::92609
Gene::23358	Hetionet::GcG::Gene:Gene	Gene::84687
Compound::DB00415	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00999
Anatomy::UBERON:0002081	Hetionet::AeG::Anatomy:Gene	Gene::10248
Gene::339487	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0008033
Gene::2519	STRING::REACTION::Gene:Gene	Gene::4052
Anatomy::UBERON:0002450	Hetionet::AeG::Anatomy:Gene	Gene::51765
Gene::3190	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0021766
Gene::10670	STRING::BINDING::Gene:Gene	Gene::84335
Anatomy::UBERON:0000057	Hetionet::AeG::Anatomy:Gene	Gene::6386
Anatomy::UBERON:0000948	Hetionet::AuG::Anatomy:Gene	Gene::617
Gene::610586	GNBR::in_tax::Gene:Tax	Tax::9615
Compound::DB04872	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11315
Gene::26146	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0007507
Gene::8277	INTACT::ASSOCIATION::Gene:Gene	Gene::7846
Gene::5356	STRING::BINDING::Gene:Gene	Gene::6633
Gene::11112	bioarx::HumGenHumGen:Gene:Gene	Gene::2876
Gene::2549	INTACT::DIRECT INTERACTION::Gene:Gene	Gene::26228
Gene::4148	STRING::CATALYSIS::Gene:Gene	Gene::29106
Gene::331	Hetionet::Gr>G::Gene:Gene	Gene::387
Compound::DB00942	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB14050
Gene::79980	STRING::REACTION::Gene:Gene	Gene::998
Gene::1017	Hetionet::GiG::Gene:Gene	Gene::22948
Compound::DB00055	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB06754
Gene::284656	STRING::CATALYSIS::Gene:Gene	Gene::1946
Compound::DB00397	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB00925
Anatomy::UBERON:0001296	Hetionet::AuG::Anatomy:Gene	Gene::221937
Gene::54876	STRING::BINDING::Gene:Gene	Gene::54939
Gene::4303	STRING::ACTIVATION::Gene:Gene	Gene::5564
Gene::973	INTACT::PHYSICAL ASSOCIATION::Gene:Gene	Gene::7009
Compound::DB06695	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11518
Anatomy::UBERON:0000033	Hetionet::AeG::Anatomy:Gene	Gene::11187
Gene::23038	STRING::CATALYSIS::Gene:Gene	Gene::29099
Gene::57551	STRING::REACTION::Gene:Gene	Gene::147841
Compound::DB00392	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09186
Gene::10155	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0007566
Gene::138429	STRING::BINDING::Gene:Gene	Gene::5330
Gene::29924	STRING::CATALYSIS::Gene:Gene	Gene::2580
Compound::DB00341	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01656
Compound::DB00958	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB11699
Gene::4176	Hetionet::GiG::Gene:Gene	Gene::55290
Gene::10617	Hetionet::Gr>G::Gene:Gene	Gene::54386
Compound::DB11826	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB15225
Gene::3632	Hetionet::GpMF::Gene:Molecular Function	Molecular Function::GO:0019904
Gene::23224	Hetionet::GcG::Gene:Gene	Gene::57570
Gene::7174	Hetionet::GpMF::Gene:Molecular Function	Molecular Function::GO:0008233
Compound::DB00280	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01012
Gene::65083	STRING::OTHER::Gene:Gene	Gene::221830
Anatomy::UBERON:0004535	Hetionet::AeG::Anatomy:Gene	Gene::2931
Compound::DB06271	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB09295
Compound::DB00246	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB01026
Gene::5036	STRING::REACTION::Gene:Gene	Gene::6317
Disease::MESH:D007680	Hetionet::DdG::Disease:Gene	Gene::316
Gene::3679	STRING::ACTIVATION::Gene:Gene	Gene::1311
Compound::DB01149	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB08912
Anatomy::UBERON:0002107	Hetionet::AeG::Anatomy:Gene	Gene::65251
Gene::55079	Hetionet::GpMF::Gene:Molecular Function	Molecular Function::GO:0000981
Compound::DB11903	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13737
Compound::DB01593	DRUGBANK::ddi-interactor-in::Compound:Compound	Compound::DB13695
Gene::6123	STRING::CATALYSIS::Gene:Gene	Gene::6181
Gene::1163	Hetionet::GiG::Gene:Gene	Gene::3846
Gene::4914	bioarx::HumGenHumGen:Gene:Gene	Gene::302
Gene::4218	STRING::CATALYSIS::Gene:Gene	Gene::5310
Gene::4842	Hetionet::GpBP::Gene:Biological Process	Biological Process::GO:0060314
Compound::DB00989	Hetionet::CcSE::Compound:Side Effect	Side Effect::C0234369
